SOURCE;QAM_COD;DCR_SEGMENT_CE_LIB;CLASSE_TAILLE;PORT_EXP_COD;PORT_EXP_LIB;METIER_DCF_5_COD;METIER_DCF_5_LIB;NIV_SECTEUR_COD;SECTEUR_COD;TRIMESTRE;ANNEE;RG_COD;NB_NAVIRES;EFFECTIF_NAVIRE_MOY;NAVP_JAUGE_GT_MOY;NAVP_PUISSANCE_AD_MOY;NB_MAREES;NB_MAREES_INF_95;NB_MAREES_SUP_95;JOURS_DE_MER;JOURS_DE_MER_INF_95;JOURS_DE_MER_SUP_95
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;1;2018;LR;4;3.91107142857143;13517.8571428571;316;10.4166666666667;10.4166666666667;10.4166666666667;10.4166666666667;10.4166666666667;10.4166666666667
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;1;2018;LR;2;4.33;14133.3333333333;316;3.25;3.25;3.25;5.33333333333333;5.33333333333333;5.33333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;2;2018;LR;3;3.49111111111111;9504.22222222222;316;3.91666666666667;3.91666666666667;3.91666666666667;3.91666666666667;3.91666666666667;3.91666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;2;2018;LR;3;4.32;14616.6666666667;316;2.15;2.15;2.15;2.55;2.55;2.55
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;3;2018;LR;2;4.39;13566.6666666667;316;3.35;3.35;3.35;6.43333333333333;6.43333333333333;6.43333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;3;2018;LR;2;3.28571428571429;9913.14285714286;316;3.33333333333333;3.33333333333333;3.33333333333333;3.33333333333333;3.33333333333333;3.33333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;3;2018;LR;1;3.75;14700;316;5.16666666666667;5.16666666666667;5.16666666666667;5.16666666666667;5.16666666666667;5.16666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;4;2018;LR;3;3.74;8525.875;316;7.41666666666667;7.41666666666667;7.41666666666667;8.41666666666667;8.41666666666667;8.41666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;4;2018;LR;4;4.00842105263158;13246.1052631579;316;9.16666666666667;9.16666666666667;9.16666666666667;9.16666666666667;9.16666666666667;9.16666666666667
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;4;2018;LR;1;4.27;14700;316;5.33333333333333;5.33333333333333;5.33333333333333;5.33333333333333;5.33333333333333;5.33333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT12;4;2018;LR;3;3.6395652173913;13776.0869565217;316;19;19;19;19;19;19
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT21;1;2018;LR;1;4.42;9200;316;3.91666666666667;3.91666666666667;3.91666666666667;3.91666666666667;3.91666666666667;3.91666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT21;1;2018;LR;4;4.21;13295;316;6.83333333333333;6.83333333333333;6.83333333333333;6.83333333333333;6.83333333333333;6.83333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT21;2;2018;LR;3;3.7925;13350;316;1.25;1.25;1.25;1.25;1.25;1.25
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT21;3;2018;LR;1;4.42;9200;316;0.5;0.5;0.5;0.5;0.5;0.5
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT21;4;2018;LR;1;4.42;9200;316;4.41666666666667;4.41666666666667;4.41666666666667;4.41666666666667;4.41666666666667;4.41666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_CEP;Chaluts de fond Ã  panneaux - CÃ©phalopodes;NIV5;MT21;4;2018;LR;4;3.83352941176471;12776.4705882353;316;4.83333333333333;4.83333333333333;4.83333333333333;4.83333333333333;4.83333333333333;4.83333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_CRU;Chaluts de fond Ã  panneaux - CrustacÃ©s;NIV5;MLGE;2;2018;LR;1;4.67;14600;316;1.33333333333333;1.33333333333333;1.33333333333333;1.33333333333333;1.33333333333333;1.33333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_CRU;Chaluts de fond Ã  panneaux - CrustacÃ©s;NIV5;MLLA;2;2018;LR;1;4.67;14600;316;0.833333333333333;0.833333333333333;0.833333333333333;0.833333333333333;0.833333333333333;0.833333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;1;2018;LR;2;3.33333333333333;9715.33333333333;316;1.33333333333333;1.33333333333333;1.33333333333333;1.33333333333333;1.33333333333333;1.33333333333333
SACROIS;PV;Chalut et sennes de fond;VL2440;XPV;Port-Vendres;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;3;2018;LR;1;4;12700;316;16.9166666666667;16.9166666666667;16.9166666666667;16.9166666666667;16.9166666666667;16.9166666666667
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;3;2018;LR;1;4.27;14700;316;18.1666666666667;18.1666666666667;18.1666666666667;18.1666666666667;18.1666666666667;18.1666666666667
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;4;2018;LR;1;4.27;14700;316;4.5;4.5;4.5;4.5;4.5;4.5
SACROIS;PV;Chalut et sennes de fond;VL2440;XPV;Port-Vendres;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;4;2018;LR;1;4;12700;316;24;24;24;24;24;24
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;4;2018;LR;2;3.5;9023;316;3.91666666666667;3.91666666666667;3.91666666666667;3.91666666666667;3.91666666666667;3.91666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;1;2018;LR;3;3.87593220338983;7732.47457627119;316;24.7;24.7;24.7;24.7;24.7;24.7
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;1;2018;LR;5;3.36212765957447;9172.89361702128;316;23.8333333333333;23.8333333333333;23.8333333333333;23.8333333333333;23.8333333333333;23.8333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;1;2018;LR;4;3.818875;11777.5;316;32.7;32.7;32.7;34.5666666666667;34.5666666666667;34.5666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;2;2018;LR;4;3.81057142857143;12732.380952381;316;42.25;42.25;42.25;42.75;42.75;42.75
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;2;2018;LR;3;3.68413793103448;8533.86206896552;316;24.6666666666667;24.6666666666667;24.6666666666667;27.6666666666667;27.6666666666667;27.6666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;2;2018;LR;3;3.26;10400.1428571429;316;27.25;27.25;27.25;27.25;27.25;27.25
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;4;2018;LR;4;4.13119047619048;12835.7142857143;316;32.2666666666667;32.2666666666667;32.2666666666667;35.35;35.35;35.35
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;4;2018;LR;1;4.27;14700;316;15.1666666666667;15.1666666666667;15.1666666666667;15.1666666666667;15.1666666666667;15.1666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;4;2018;LR;3;3.57323076923077;8903.35384615385;316;32;32;32;32.5;32.5;32.5
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;4;2018;LR;4;3.76293333333333;12608.6266666667;316;36.6666666666667;36.6666666666667;36.6666666666667;37.6666666666667;37.6666666666667;37.6666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD21;1;2018;LR;1;4.42;9200;316;20.0333333333333;20.0333333333333;20.0333333333333;20.0333333333333;20.0333333333333;20.0333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD21;1;2018;LR;4;4.05084033613445;12481.512605042;316;50.9;50.9;50.9;53.1333333333334;53.1333333333334;53.1333333333334
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD21;2;2018;LR;4;4.1330487804878;13296.9512195122;316;73.6666666666667;73.6666666666667;73.6666666666667;74.8333333333333;74.8333333333333;74.8333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD21;2;2018;LR;1;4.42;9200;316;9.25;9.25;9.25;11.25;11.25;11.25
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD21;3;2018;LR;1;4.42;9200;316;10.3333333333333;10.3333333333333;10.3333333333333;10.8333333333333;10.8333333333333;10.8333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD21;3;2018;LR;4;4.06542682926829;13009.756097561;316;65.9833333333334;65.9833333333334;65.9833333333334;67.7833333333334;67.7833333333334;67.7833333333334
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD21;4;2018;LR;4;4.38984962406015;13435.3383458647;316;57.9333333333334;57.9333333333334;57.9333333333334;61.5166666666667;61.5166666666667;61.5166666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD21;4;2018;LR;1;4.42;9200;316;22.0833333333333;22.0833333333333;22.0833333333333;22.5833333333333;22.5833333333333;22.5833333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGE;1;2018;LR;4;4.24149253731343;13023.8805970149;316;29.0333333333333;29.0333333333333;29.0333333333333;30.0666666666667;30.0666666666667;30.0666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGE;2;2018;LR;4;4.20972602739726;12856.1643835616;316;30.6666666666667;30.6666666666667;30.6666666666667;31;31;31
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGE;2;2018;LR;2;4.24387096774194;8254.77419354839;316;13;13;13;15.5;15.5;15.5
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGE;2;2018;LR;4;4.05313725490196;11694.8235294118;316;29.9166666666667;29.9166666666667;29.9166666666667;29.9166666666667;29.9166666666667;29.9166666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGE;3;2018;LR;2;4.3104347826087;8612;316;11;11;11;11.8333333333333;11.8333333333333;11.8333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGE;3;2018;LR;3;4.09246376811594;12376.8115942029;316;25.6166666666667;25.6166666666667;25.6166666666667;26.7666666666667;26.7666666666667;26.7666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGE;4;2018;LR;3;4.64153846153846;13730.7692307692;316;4.51666666666667;4.51666666666667;4.51666666666667;4.51666666666667;4.51666666666667;4.51666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGE;4;2018;LR;2;4.252;8298.4;316;2.5;2.5;2.5;2.5;2.5;2.5
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGE;4;2018;LR;4;4.28068181818182;13443.2272727273;316;21.8333333333333;21.8333333333333;21.8333333333333;22.8333333333333;22.8333333333333;22.8333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGO;1;2018;LR;2;3.85365853658537;7553.90243902439;316;16.1666666666667;16.1666666666667;16.1666666666667;16.1666666666667;16.1666666666667;16.1666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGO;2;2018;LR;2;3.65384615384615;8383.92307692308;316;24.8333333333333;24.8333333333333;24.8333333333333;28.3333333333333;28.3333333333333;28.3333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGO;2;2018;LR;4;3.41734375;10462.4375;316;44.4166666666667;44.4166666666667;44.4166666666667;45.4166666666667;45.4166666666667;45.4166666666667
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGO;2;2018;LR;1;4.27;14700;316;13;13;13;13;13;13
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGO;4;2018;LR;2;3.65789473684211;8367.1052631579;316;16.25;16.25;16.25;16.75;16.75;16.75
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLGO;4;2018;LR;4;4.58634146341463;14265.512195122;316;21.5;21.5;21.5;22.5;22.5;22.5
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLLA;2;2018;LR;1;5.08;15423;316;0.833333333333333;0.833333333333333;0.833333333333333;0.833333333333333;0.833333333333333;0.833333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MLLA;4;2018;LR;1;4.42;9200;316;0.333333333333333;0.333333333333333;0.333333333333333;0.333333333333333;0.333333333333333;0.333333333333333
SACROIS;PV;Chalut et sennes de fond;VL2440;XPV;Port-Vendres;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT11;3;2018;LR;1;4;12700;316;12.4166666666667;12.4166666666667;12.4166666666667;12.4166666666667;12.4166666666667;12.4166666666667
SACROIS;PV;Chalut et sennes de fond;VL2440;XPV;Port-Vendres;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT11;4;2018;LR;1;4;12700;316;24;24;24;24;24;24
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT11;4;2018;LR;1;4.27;14700;316;1.16666666666667;1.16666666666667;1.16666666666667;1.16666666666667;1.16666666666667;1.16666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT12;1;2018;LR;2;4.11454545454545;7560.72727272727;316;3.7;3.7;3.7;3.7;3.7;3.7
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT12;1;2018;LR;2;3.96;8550;316;1;1;1;1;1;1
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT12;2;2018;LR;4;4.09371428571429;13882.8571428571;316;11.5;11.5;11.5;11.5;11.5;11.5
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT12;2;2018;LR;3;3.89125;8147.5;316;5.58333333333333;5.58333333333333;5.58333333333333;6.08333333333333;6.08333333333333;6.08333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT12;4;2018;LR;4;4.08218181818182;12878.1818181818;316;18.0166666666667;18.0166666666667;18.0166666666667;18.9333333333333;18.9333333333333;18.9333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT12;4;2018;LR;3;2.99526315789474;11423.1052631579;316;9.16666666666667;9.16666666666667;9.16666666666667;9.16666666666667;9.16666666666667;9.16666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT12;4;2018;LR;3;3.795;8226;316;10.6666666666667;10.6666666666667;10.6666666666667;10.6666666666667;10.6666666666667;10.6666666666667
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT12;4;2018;LR;1;4.27;14700;316;6.16666666666667;6.16666666666667;6.16666666666667;6.16666666666667;6.16666666666667;6.16666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT21;1;2018;LR;1;4.42;9200;316;7.03333333333333;7.03333333333333;7.03333333333333;7.03333333333333;7.03333333333333;7.03333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT21;2;2018;LR;4;4.32386363636364;14388.6363636364;316;16.9166666666667;16.9166666666667;16.9166666666667;16.9166666666667;16.9166666666667;16.9166666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT21;2;2018;LR;1;4.42;9200;316;5.66666666666667;5.66666666666667;5.66666666666667;7.16666666666667;7.16666666666667;7.16666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT21;3;2018;LR;1;4.42;9200;316;7.83333333333333;7.83333333333333;7.83333333333333;8.33333333333333;8.33333333333333;8.33333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT21;3;2018;LR;4;4.41733333333333;13968;316;28.75;28.75;28.75;29.25;29.25;29.25
SACROIS;ST;Chalut et sennes de fond;VL2440;GST;Le-Grau-du-Roi;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT21;4;2018;LR;4;4.422;13648.4210526316;316;37.0166666666667;37.0166666666667;37.0166666666667;38.1833333333333;38.1833333333333;38.1833333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTB_DEF;Chaluts de fond Ã  panneaux - Poissons dÃ©mersaux;NIV5;MT21;4;2018;LR;1;4.42;9200;316;14.25;14.25;14.25;14.75;14.75;14.75
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTB_SPF;Chaluts de fond Ã  panneaux - Petits pÃ©lagiques;NIV5;MD11;1;2018;LR;1;4.45;13000;316;2.5;2.5;2.5;2.5;2.5;2.5
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTM_DEF;Chaluts pÃ©lagiques Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;2;2018;LR;1;4.45;13000;316;1;1;1;2;2;2
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTT_DEF;Chaluts de fond jumeaux Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;1;2018;LR;4;4.1363309352518;13562.5899280576;316;67.5833333333333;67.5833333333333;67.5833333333333;86.5;86.5;86.5
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTT_DEF;Chaluts de fond jumeaux Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;2;2018;LR;4;4.11867088607595;13163.2911392405;316;90.9166666666666;90.9166666666666;90.9166666666666;153.666666666667;153.666666666667;153.666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTT_DEF;Chaluts de fond jumeaux Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;2;2018;LR;2;4.01086956521739;11785.1086956522;310.130434782609;16.6166666666667;16.6166666666667;16.6166666666667;16.6166666666667;16.6166666666667;16.6166666666667
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTT_DEF;Chaluts de fond jumeaux Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;3;2018;LR;4;4.12791411042945;13624.5398773006;316;94.75;94.75;94.75;129.75;129.75;129.75
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTT_DEF;Chaluts de fond jumeaux Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;3;2018;LR;2;4.01694915254237;11821.3389830508;310.203389830508;25.5;25.5;25.5;25.5;25.5;25.5
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTT_DEF;Chaluts de fond jumeaux Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;4;2018;LR;4;4.17210526315789;13749.4736842105;316;49.75;49.75;49.75;73.3333333333333;73.3333333333333;73.3333333333333
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTT_DEF;Chaluts de fond jumeaux Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD11;4;2018;LR;2;3.66;9694.16;305.92;10;10;10;10;10;10
SACROIS;ST;Chalut et sennes de fond;VL2440;PST;SÃ¨te-Mole et canaux;OTT_DEF;Chaluts de fond jumeaux Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;1;2018;LR;9;4.38351515151515;11655.7848484848;316;181.666666666667;181.666666666667;181.666666666667;181.666666666667;181.666666666667;181.666666666667
SACROIS;ST;Chalut et sennes de fond;VL2440;BST;Grau d'Agde;OTT_DEF;Chaluts de fond jumeaux Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;1;2018;LR;2;3.51666666666667;8839.98888888889;304.2;42.75;42.75;42.75;42.75;42.75;42.75
SACROIS;PV;Chalut et sennes de fond;VL2440;GPV;Port-la-Nouvelle;OTT_DEF;Chaluts de fond jumeaux Ã  panneaux - Poissons dÃ©mersaux;NIV5;MD12;1;2018;LR;4;4.05044247787611;12628.3185840708;316;54.25;54.25;54.25;56.5833333333334;56.5833333333334;56.5833333333334
